"","eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"4004","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3324","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,10,10,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4005","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3325","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4006","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3326","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4007","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3327","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,7,7,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4008","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3329","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,3,3,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4009","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3330","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4010","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3331","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,3,3,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4011","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3332","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4012","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3333","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4013","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3334","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4014","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2009_3335","BrazilianOceanicIslands","eme","trindade","eme",2009,2009-07-02,6,6,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4015","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1057","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-09,12,12,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4016","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1187","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-09,11,11,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4017","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1370","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-09,10,10,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4018","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1500","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-09,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4019","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1770","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-09,8,8,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4020","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_1892","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-12,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4021","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2014","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-12,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4022","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2135","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-12,7,7,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4023","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2255","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-12,10,10,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4024","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2372","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-07-12,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4025","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2489","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,10,10,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4026","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2606","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,7,7,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4027","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2776","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4028","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_2894","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,9,9,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4029","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_3009","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,10,10,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4030","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_eme_2012_3124","BrazilianOceanicIslands","eme","trindade","eme",2012,2012-08-06,6,6,"underwater visual survey - 20 x 2m",1,40,-29.340606,-20.514609,"decimal degrees","Brazil","BR"
"4031","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_1222","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-02,11,11,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4032","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_127","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-25,10,10,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4033","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_2632","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-02,10,10,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4034","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_264","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-25,6,6,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4035","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_306","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-25,5,5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4036","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_3553","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-02,9,9,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4037","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_3746","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-02,10,10,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4038","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_385","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-25,7,7,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4039","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_3931","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-04,4,4,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4040","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_4120","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-04,5,5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4041","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_4294","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-04,5,5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4042","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_4458","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-04,5,5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4043","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_4621","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-07-04,5,5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4044","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_521","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-08-14,10,10,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4045","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_657","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-08-14,11,11,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4046","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2012_792","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2012,2012-08-14,10,10,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4047","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4763","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,17.8,17.8,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4048","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4764","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,18,18,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4049","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4765","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,17.1,17.1,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4050","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4766","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,17.8,17.8,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4051","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4767","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,17.2,17.2,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4052","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4768","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,13.7,13.7,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4053","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4769","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,14.6,14.6,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4054","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4770","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,17.7,17.7,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4055","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4771","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,14.6,14.6,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4056","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4772","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,16.2,16.2,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4057","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4773","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,15,15,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4058","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4774","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,14.6,14.6,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4059","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4775","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,15.8,15.8,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4060","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4776","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,10.4,10.4,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4061","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4777","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,8.5,8.5,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4062","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4778","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,8.4,8.4,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4063","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4779","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,10.8,10.8,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4064","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4780","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,13,13,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4065","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4781","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,10.8,10.8,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4066","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farilhoes_2013_4782","BrazilianOceanicIslands","farilhoes","trindade","farilhoes",2013,NA,9.7,9.7,"underwater visual survey - 20 x 2m",1,40,-29.497889,-20.522617,"decimal degrees","Brazil","BR"
"4067","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3336","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4068","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3337","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4069","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3338","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4070","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3340","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4071","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3341","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4072","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3342","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4073","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3343","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4074","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3344","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,7,7,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4075","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3345","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,7,7,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4076","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3346","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4077","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3347","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,12,12,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4078","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3348","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,15,15,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4079","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3349","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,15,15,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4080","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3355","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,11,11,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4081","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3356","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,10,10,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4082","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3357","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,10,10,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4083","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3358","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,7,7,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4084","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3359","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4085","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3360","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,3,3,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4086","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3361","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,5,5,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4087","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3362","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,8,8,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4088","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2009_3363","BrazilianOceanicIslands","farol","trindade","farol",2009,2009-07-02,3,3,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4089","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_1893","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,9,9,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4090","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_2015","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,9,9,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4091","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_2136","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,10,10,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4092","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_2256","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,8,8,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4093","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_2373","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,6,6,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4094","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2012_2490","BrazilianOceanicIslands","farol","trindade","farol",2012,2012-08-04,8,8,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4095","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2013_4866","BrazilianOceanicIslands","farol","trindade","farol",2013,NA,11.3,11.3,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4096","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2013_4867","BrazilianOceanicIslands","farol","trindade","farol",2013,NA,11.8666666666667,11.8666666666667,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4097","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2013_4868","BrazilianOceanicIslands","farol","trindade","farol",2013,NA,11.5,11.5,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
"4098","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianOceanicIslands:trindade_farol_2013_4869","BrazilianOceanicIslands","farol","trindade","farol",2013,NA,8.5,8.5,"underwater visual survey - 20 x 2m",1,40,-29.321,-20.499,"decimal degrees","Brazil","BR"
