"","eventID","higherGeography","site","verbatimLocality","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"100","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_barra_da_gale_2012_Video8","BrazilianCoast","costa_corais","barra_da_gale","barra_da_gale",2012,2012-03-13,1,7,"photoquadrats",5,0.0625,-35.192744,-9.032689,"decimal degrees","Brazil","BR"
"101","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video1","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"102","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video2","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"103","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video3","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"104","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video4","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"105","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video5","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"106","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_gales_2012_Video6","BrazilianCoast","costa_corais","gales","gales",2012,2012-03-11,1,7,"photoquadrats",5,0.0625,-35.191486,-9.024256,"decimal degrees","Brazil","BR"
"107","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video1","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"108","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video2","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"109","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video3","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"110","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video4","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"111","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video5","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"112","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video6","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"113","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video7","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"114","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:costa_corais_taocas_2012_Video8","BrazilianCoast","costa_corais","taocas","taocas",2012,2012-03-12,1,7,"photoquadrats",5,0.0625,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"115","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video1","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-22,4.11111111111111,10.5555555555556,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"116","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video2","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-22,3.625,10,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"117","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video3","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-22,4,10.4285714285714,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"118","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video4","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-21,6.25,13,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"119","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video5","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-21,8,15,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"120","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_escalvada_2014_Video6","BrazilianCoast","espirito_santo","escalvada","escalvada",2014,2014-02-21,8,15,"photoquadrats",5,0.0625,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"121","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video1","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,4.5,11,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"122","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video2","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,5.2,11.8,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"123","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video3","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,5.2,11.8,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"124","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video4","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,3.8,10.2,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"125","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video5","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,3.8,10.2,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"126","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_ilhas_rasas_2014_Video6","BrazilianCoast","espirito_santo","ilhas_rasas","ilhas_rasas",2014,2014-02-22,4.5,11,"photoquadrats",5,0.0625,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"127","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video1","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,8,15,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"128","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video2","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,8,15,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"129","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video3","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,8,15,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"130","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video4","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,1,7,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"131","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video5","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,1,7,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"132","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:espirito_santo_tres_ilhas_2014_Video6","BrazilianCoast","espirito_santo","tres_ilhas","tres_ilhas",2014,2014-02-23,1,7,"photoquadrats",5,0.0625,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"133","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_ilha_das_cabras_2010_Video1","BrazilianCoast","ilhabela","ilha_das_cabras","ilha_das_cabras",2010,2010-03-03,5,11.5714285714286,"photoquadrats",5,0.0625,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"134","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_ilha_das_cabras_2010_Video2","BrazilianCoast","ilhabela","ilha_das_cabras","ilha_das_cabras",2010,2010-03-03,5,11.5714285714286,"photoquadrats",5,0.0625,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"135","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_ilha_das_cabras_2010_Video3","BrazilianCoast","ilhabela","ilha_das_cabras","ilha_das_cabras",2010,2010-03-03,5,11.5714285714286,"photoquadrats",5,0.0625,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"136","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_ilha_das_cabras_2010_Video4","BrazilianCoast","ilhabela","ilha_das_cabras","ilha_das_cabras",2010,2010-03-04,3.8,10.2,"photoquadrats",5,0.0625,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"137","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_ilha_das_cabras_2010_Video5","BrazilianCoast","ilhabela","ilha_das_cabras","ilha_das_cabras",2010,2010-03-04,1,7,"photoquadrats",5,0.0625,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"138","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video1","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,4.5,11,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"139","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video2","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,4.5,11,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"140","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video3","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,5.66666666666667,12.3333333333333,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"141","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video4","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,3.33333333333333,9.66666666666667,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"142","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video5","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,5.66666666666667,12.3333333333333,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"143","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video6","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,8,15,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"144","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video7","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,4.5,11,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"145","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video8","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,8,15,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"146","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_diogo_2010_Video9","BrazilianCoast","ilhabela","saco_do_diogo","saco_do_diogo",2010,2010-03-01,8,15,"photoquadrats",5,0.0625,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"147","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video1","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,4.5,11,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"148","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video2","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,4.5,11,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"149","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video3","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,4.5,11,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"150","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video4","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,4.5,11,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"151","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video5","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,3.33333333333333,9.66666666666667,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"152","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video6","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,1,7,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"153","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video7","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,8,15,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"154","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhabela_saco_do_sombrio_2010_Video8","BrazilianCoast","ilhabela","saco_do_sombrio","saco_do_sombrio",2010,2010-02-28,8,15,"photoquadrats",5,0.0625,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"155","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem1","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"156","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem10","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"157","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem11","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"158","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem12","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,8,15,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"159","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_FIlmagem12","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,1,7,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"160","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem13","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"161","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem14","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"162","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem15","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,8,15,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"163","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_FIlmagem15","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,1,7,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"164","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem2","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"165","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem3","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"166","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem4","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"167","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem5","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"168","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem6","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"169","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem7","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,8,15,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"170","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_FIlmagem7","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,1,7,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"171","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem8","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"172","BR:ReefSYN:SISBIOTA-MAR:BrazilianCoast:ilhasc_norte_deserta_norte_2011_Filmagem9","BrazilianCoast","ilhasc_norte","deserta_norte","deserta_norte",2011,2011-04-06,4.5,11,"photoquadrats",5,0.0625,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
